19080|15087932|9|100109|6|
19080|15087944|9|100109|3|
19080|15089148|9|100109|3|
19080|15089246|9|100109|3|
19080|15091154|1|1001121|3|
19080|15091691|9|100109|6|
19080|15091690|9|100109|7|
19080|15091849|1|1001121|3|
19080|15092141|4|100104|2|
19080|15092142|9|100109|1|
19080|15098257|9|100109|37|
19080|15098638|1|100171|1|
19080|15099970|4|100104|3|
19080|15103524|4|100104|1|
19080|15103934|9|100109|24|
19080|15104765|4|100104|1|
19080|15107279|4|100104|2|
19080|15108238|2|100102|3|
19080|15108887|4|100104|2|
19080|15108960|2|100102|18|
19080|15108959|2|100102|12|
19080|15108959|9|100109|1|
19080|15109501|2|100102|1|
19080|15110385|9|100109|3|
19080|15110386|4|100104|1|
19080|15110531|9|100109|3|
19080|15111270|9|100109|3|
19080|15112031|1|100171|1|
19080|15112631|1|100171|1|
19080|15113426|2|100102|1|
19080|15113426|9|100109|2|
19080|15114228|9|100109|3|
19080|15116991|9|100109|6|
19080|15117815|9|100109|6|
19080|15117917|9|100109|9|
19080|15121853|1|100171|1|
19080|15127360|9|100109|1|
19080|15130773|9|100109|4|
19080|15132483|9|100109|4|
19080|15132569|9|100109|55|
19080|15132624|9|100109|4|
19080|15132625|9|100109|1|
19080|15132865|9|100109|6|
19080|15133902|9|100109|32|
19080|15137524|9|100109|8|
19080|15141156|9|100109|2|
19080|15141734|9|100109|16|
19080|15144944|9|100109|15|
19080|15147698|9|100109|16|
19080|15154356|9|100109|24|
19080|15155432|9|100109|11|
19080|15156046|9|100109|18|
19080|15157334|9|100109|10|
19080|15157798|9|100109|19|
19080|15159265|9|100109|22|
19080|15159316|9|100109|36|
19080|15160523|9|100109|22|
19080|15160913|9|100109|14|
19080|15161336|9|100109|5|
19080|15161337|9|100109|1|
19080|15161903|9|100109|39|
19080|15165736|9|100109|6|
19080|15169174|9|100109|11|
19080|15171299|9|100109|11|
